Time;ROI1;ROI2;ROI3;ROI4;ROI5;ROI6;ROI7;ROI8;ROI9;ROI10;ROI11;ROI12;ROI13;ROI14;ROI15;ROI16;ROI17;ROI18;ROI19;ROI20;ROI21;ROI22;ROI23;ROI24;ROI25;ROI26;ROI27;ROI28;ROI29;ROI30;ROI31;ROI32;ROI33;ROI34;ROI35;ROI36;ROI37;ROI38;ROI39;ROI40
88,515;81,7021;80,131;73,1447;62,51258;66,587;77,179;70,55695;67,582;69,7924;65,6227;67,53662;65,5257;66,58724;95,82554;84,00389;140,1441;95,91777;218,18652;75,46642;68,23093;63,97628;63,89298;71,99573;71,29535;65,88948;65,40215;65,19405;71,49437;60,35762;90,2603;88,0149;101,5;156,87666;87,14958;75,31542;180,4017;81,93461;66,56197;92,94698;89,7836
88,5859984;81,7345;80,1358;73,0909;62,67725;66,9273;77,1455;70,58547;67,6273;69,55596;65,6517;67,27557;65,47681;66,89328;96,07036;84,30117;140,2159;95,89644;218,33234;75,68969;68,06369;64,12191;63,97816;72,10098;71,1246;65,78162;65,68043;65,38035;71,66232;60,3681;90,4493;88,1586;101,82771;157,41513;87,36986;75,56598;180,15703;82,0942;66,51553;92,9921;89,8528
88,657;81,9161;79,9652;73,0224;62,47765;66,6316;77,0504;70,71729;67,4161;69,68373;65,5925;67,13004;65,51488;66,85601;95,7275;84,19039;140,0148;95,97909;218,26218;75,6842;67,95913;63,88673;63,92044;72,20212;71,21764;65,54517;65,89254;65,45576;71,65412;60,4466;90,6149;88,432;101,71069;157,54788;87,34456;75,51105;180,36655;82,21024;66,65254;93,22684;89,8745
88,727;81,4564;79,9565;72,7607;62,4884;66,3328;76,8391;70,66641;67,4964;69,73431;65,3604;67,15715;65,44146;66,82609;95,79697;84,1878;139,9425;96,18678;218,4754;75,41276;67,89407;63,89612;64,15507;71,95489;70,99549;65,52763;65,81149;65,55822;71,62468;60,32838;90,0996;88,5726;101,7291;157,44656;87,32539;75,39656;180,63516;82,01749;66,35617;92,95621;89,8424
88,7979984;81,5967;80,3298;73,661;62,35524;66,9439;77,9356;71,46868;68,4191;70,07049;66,2464;67,60471;65,39973;66,19424;96,29304;85,35396;141,4276;95,80418;218,7643;75,42734;67,41485;63,92824;63,98128;72,05144;71,90462;65,54357;65,64786;65,58683;71,7171;60,56607;90,3046;88,7668;102,29232;157,46387;87,42921;75,26764;180,71477;82,18098;66,6717;93,07209;89,7396
88,869;82,1268;81,001;74,2407;62,34082;67,0692;79,114;71,86491;69,4689;69,92606;67,3779;67,28009;65,05912;65,45567;97,01732;85,6971;142,0346;95,7512;218,17303;75,43578;67,3767;63,91749;63,84399;71,58341;71,94825;65,30712;65,72813;66,00089;72,04353;61,16685;90,0486;88,4012;102,99857;157,21677;87,46493;74,50272;181,01904;81,66206;66,96923;92,93774;89,438
88,9399984;82,4134;80,7269;74,339;62,51869;67,2546;79,5034;72,05338;70,0079;69,97562;67,5645;67,60535;65,324;66,03049;97,30018;85,6283;141,8678;95,65075;217,72035;75,47803;67,30245;64,21183;63,98721;71,70038;72,27389;65,36982;65,76096;66,04347;72,30773;61,10602;90,3369;88,1909;102,62814;156,90936;87,90958;74,63031;181,31233;81,81194;66,98781;92,95234;89,6049
89,0099984;83,6203;81,0759;74,2005;62,68116;67,4406;79,4192;72,06013;69,8834;70,22832;67,7408;67,73379;65,6905;66,23207;97,61589;85,48507;141,1095;95,89418;217,46217;75,40938;67,67064;64,61957;64,05054;71,99953;72,14371;65,40914;65,86381;65,88024;72,14209;61,06208;90,5915;88,5479;102,2291;157,17636;87,4519;75,13104;180,76361;82,09443;66,87779;92,84078;89,7858
89,081;83,6418;81,0536;73,8343;62,87173;67,0942;78,8717;71,43438;69,7823;69,91428;67,4763;67,33011;65,51295;66,31339;97,10643;84,94894;140,5849;96,12659;217,57028;75,26046;67,97548;64,67577;64,03276;71,86293;71,71962;65,63975;65,80585;65,72965;72,18664;60,79109;90,1418;88,319;101,92921;156,87581;87,38456;75,47796;180,83101;82,07568;66,80987;92,89767;90,0312
89,1519984;82,8302;80,7123;73,6916;62,67799;67,2356;78,5476;71,32087;68,8095;69,95551;67,0474;67,26524;65,61688;66,32637;96,55107;84,46516;139,9929;95,96072;217,48863;75,42501;67,86581;64,48431;64,16474;71,97895;71,56077;65,54942;65,42216;65,51874;72,04532;60,54496;90,4209;88,7196;101,47427;156,95767;87,0919;75,66512;180,15335;82,18075;66,77271;92,84391;90,0404
89,223;82,421;81,0407;73,6984;63,10848;67,0391;78,0279;71,18211;68,6439;69,66037;66,5287;67,32882;65,551;66,63636;96,23054;84,46171;140,2974;96,05185;217,94656;75,44762;67,94448;64,22579;64,14072;71,76258;71,58331;65,78108;65,67786;65,66999;72,08346;60,67443;90,9287;88,2049;101,65112;156,88884;87,36149;75,70509;180,04176;82,13993;66,7849;92,80548;90,2045
89,293;82,4012;80,837;73,6369;62,66357;67,1233;77,8573;70,98593;68,4621;69,85964;66,2137;67,45789;65,44127;66,88425;96,31125;84,82735;140,3362;95,95889;217,82248;75,7406;67,97002;64,20813;64,13354;71,93637;71,5586;65,76993;65,18389;65,43801;71,75883;60,65379;90,916;88,6195;101,75679;157,29948;87,33712;75,6544;180,4337;82,25003;66,91118;92,93298;90,5412
89,3639984;82,0788;80,38;73,2342;62,57855;66,9955;77,2575;70,67412;68,049;69,85435;66,0371;67,07228;65,41209;66,80406;96,05464;84,0264;140,309;96,15357;218,04594;75,5978;68,12739;64,17972;63,90609;71,9416;71,22124;66,02497;65,42986;65,48792;71,98182;60,71853;90,7589;88,4895;101,93378;157,25758;87,7094;75,81297;180,68669;82,29519;66,81364;93,15967;90,2213
89,435;81,9924;80,4559;72,981;62,52895;66,9033;77,1441;71,01638;67,7046;69,82714;65,4981;67,08035;65,27705;66,94241;95,84071;84,07659;139,9629;96,03108;217,95456;75,50465;67,67915;64,06126;63,91544;71,71272;71,31194;66,01913;65,06694;65,55755;71,69611;60,52901;90,3199;88,6444;101,46878;157,29842;87,39162;75,41575;180,47961;82,01807;66,61829;92,96202;89,9868
89,5059984;81,7796;80,0557;73,0603;62,5292;66,6867;77,2558;70,78107;67,9664;70,04266;65,628;67,35495;65,43953;66,92829;95,85768;84,20338;139,9612;96,02218;218,44594;75,50591;67,41247;64,15008;63,84119;72,00665;71,30418;66,07598;65,1721;65,44933;71,72222;60,63174;90,2653;88,456;101,92033;157,05493;87,10735;75,32191;179,97559;81,94009;66,37184;92,8871;89,8078
89,5759984;81,7278;80,2309;72,7409;62,40679;66,8035;77,334;70,77048;67,8269;69,78956;65,6788;67,14133;65,41731;66,81197;95,82053;84,20294;139,8281;95,92399;218,47141;75,48838;66,922;64,06954;63,81934;71,93416;71,26488;66,01169;65,38831;65,45842;71,65899;60,32353;90,3387;88,1534;101,8059;157,26646;87,3866;75,3133;180,00952;82,14027;66,67083;93,11349;89,9316
89,647;81,5044;80,1843;73,0598;62,44222;66,6597;77,0388;70,64906;67,5511;69,76904;65,4221;67,20619;65,6563;67,12987;95,58107;84,13155;139,8669;95,91566;218,5231;75,42184;67,31233;63,95677;63,9248;72,0679;71,38081;65,89373;65,12567;65,46507;71,77573;60,43659;90,0787;88,3708;101,91262;157,22318;87,27274;75,22263;180,2569;82,08208;66,52569;93,11767;89,8305
89,7179984;81,4539;79,9585;72,6528;62,10286;66,4997;76,6708;70,38794;67,1332;69,74792;65,5679;67,14714;65,47739;66,45172;95,57625;84,1402;139,6786;96,04634;218,42722;75,34538;67,00137;63,83634;63,78097;72,0038;71,2748;65,644;65,16543;65,43845;71,67435;60,32838;89,8184;88,2259;101,54546;157,10635;87,16428;75,26566;180,25836;81,95415;66,53643;92,85672;89,4824
89,789;81,724;79,8997;72,5902;62,4625;66,4712;76,825;70,34785;67,0588;69,8052;65,4832;67,12811;65,5425;66,81423;95,56768;84,1852;139,5435;96,1054;218,7603;75,30482;67,08549;63,70825;64,13853;71,90012;71,11594;65,47131;64,90074;65,46219;71,56554;60,35418;89,9294;88,2715;101,782;157,11212;87,13377;75,2274;180,11819;81,95198;66,26038;92,87831;89,4822
89,859;81,3978;79,7332;72,5152;62,09528;66,1293;76,7034;70,33648;66,9442;69,90148;65,5751;67,03711;65,30216;66,68549;95,48392;84,02985;139,5521;96,05764;218,60075;75,35509;67,13828;63,66786;63,89672;72,04495;71,09557;65,30553;64,9169;65,23154;71,58346;60,20969;89,8514;87,9851;101,52599;156,81616;87,29302;75,08789;180,29475;81,87893;66,55791;92,69988;89,5858
89,9299984;81,0114;79,2591;71,9428;62,14122;66,0581;76,9927;70,3596;67,0079;69,79159;65,6464;66,69506;65,30409;66,8131;95,5075;83,94505;139,5535;95,99675;218,1608;75,48225;67,33243;63,66082;63,92636;71,76575;71,10512;65,12168;64,84406;65,09914;71,6915;60,3731;90,245;87,5808;101,79102;156,9301;87,14568;75,00742;179,68059;81,85229;66,53846;92,87027;89,661
90,001;81,5322;80,2961;73,4441;62,24969;67,0576;78,0484;71,50684;68,5836;69,88747;66,396;67,05873;64,90553;65,96612;96,10535;85,20467;141,5282;95,57983;218,13133;75,42121;67,13249;63,55991;63,93541;71,6415;71,82745;65,24495;64,91613;65,52717;71,85484;60,48256;89,6872;87,769;102,23472;157,05418;87,34865;74,83322;180,5094;81,688;66,59855;92,81635;89,4498
90,0719984;82,209;81,0906;74,3265;62,63352;67,0015;78,8782;71,87685;69,4945;69,71318;67,2128;67,48887;65,02512;65,95257;96,8675;85,56339;141,8647;95,35504;218,00374;75,58323;67,63147;63,93219;63,60967;71,72333;72,14137;65,15144;65,31649;65,78842;72,06963;61,09101;90,2716;88,221;102,98655;157,01379;87,70865;74,44116;181,37485;81,60101;66,83106;92,7821;89,1122
90,1419984;82,8137;81,1052;74,3526;62,57366;67,2677;79,2091;71,94835;70,4451;69,90128;67,3237;67,1707;65,05004;65,9249;97,40285;85,32194;141,7581;95,67067;217,34183;75,4305;67,79462;64,29706;63,74509;71,50697;71,79012;65,36344;65,23827;65,65314;71,94495;61,04003;90,161;88,1169;102,62043;156,9254;87,70474;74,69517;181,09303;81,63073;67,04848;92,66041;89,3991
90,213;83,2798;80,7719;73,8488;62,70877;67,5218;79,1756;71,61784;70,2972;69,72659;67,2452;67,10681;65,36592;66,12309;97,06464;85,17481;141,182;95,41367;217,11436;75,35741;68,10014;64,70961;63,89516;71,80025;71,73404;65,40276;65,14055;65,64161;71,74475;60,80078;90,4028;88,5486;102,07497;156,71056;87,37451;75,06989;180,71967;81,7917;66,98491;92,47959;89,6036
90,2839984;82,6839;80,627;73,8006;62,84779;67,0351;78,6595;71,42725;69,4836;69,72639;67,1336;67,11971;65,35085;66,16601;96,70107;84,42579;140,7837;95,59367;217,32535;75,33122;68,26022;64,73086;64,0078;71,66968;71,28723;65,48087;65,44088;65,56776;71,75013;60,44863;90,3713;88,1336;101,53409;156,72318;87,45154;75,51979;180,12796;82,05202;66,66067;92,67858;89,8685
90,355;81,9444;80,4598;73,6879;62,46665;66,9514;78,0225;71,00173;68,6854;69,6102;66,5969;67,2262;65,43277;66,57764;96,105;84,39896;139,8173;95,5575;216,93907;75,14364;68,07664;64,2484;63,69298;71,97135;71,31248;65,72104;65,49603;65,40364;71,6979;60,51978;90,2904;88,2018;101,47832;157,01219;87,14121;75,38914;179,9619;81,82932;66,51785;92,44221;89,701
90,425;81,9338;80,1386;73,3696;62,40386;66,6932;77,2954;70,84332;68,1105;69,3638;66,1654;67,21168;65,28555;66,58611;95,73107;83,97966;139,6063;95,73043;217,42073;75,22813;68,10388;64,12228;63,68081;71,89902;71,26974;65,62009;65,49577;65,34598;71,76754;60,45676;90,4241;88,2852;101,22806;156,63499;86,89581;75,26512;179,97485;81,86201;66,47954;92,66875;89,6869
90,4959984;81,6308;80,1919;72,9714;62,39555;66,6772;77,2288;70,77549;68,175;69,43104;65,7607;67,09293;65,44591;66,70243;95,62518;83,73605;139,5418;95,3638;217,49263;75,15125;67,95708;64,00877;63,70016;71,76733;70,923;65,69341;65,61631;65,31337;71,48592;60,41016;90,1798;88,218;101,08569;156,67839;87,05991;75,49292;179,90134;81,8755;66,26444;92,42046;89,3046
90,567;81,6359;80,287;72,7723;62,44246;66,7529;77,2237;70,52785;67,9936;69,13792;65,7442;67,03549;65,51758;66,40034;95,53286;83,77802;139,4875;95,43035;217,71561;75,07604;67,61478;63,95022;63,6596;71,71842;71,11197;65,45749;65,52449;65,15347;71,28239;60,16919;89,8901;88,0752;101,05238;156,62805;86,70623;75,18279;179,57436;81,85069;66,46009;92,60858;89,4294
90,6379984;81,6448;80,0059;73,1005;62,29709;66,5639;76,7091;70,52303;67,8348;69,44912;65,5548;67,13004;65,20711;66,30774;95,49018;83,88792;139,6048;95,62673;217,96005;75,22117;67,38624;63,80497;63,71763;71,67142;71,12802;65,52975;65,63991;65,28521;71,63441;60,1473;89,6149;87,9297;101,15922;156,74487;86,94251;75,22224;179,47327;81,62673;66,30392;92,4221;89,53
90,7079984;81,4652;79,7095;72,6828;62,258;66,4496;76,9539;70,44074;67,5458;69,60695;65,447;66,88738;65,33192;66,46414;95,36125;83,83817;139,4292;95,71602;218,194;75,33249;67,4782;63,74543;63,7766;71,89253;71,03841;65,13443;65,39036;65,26614;71,50871;60,20969;89,934;88,4134;101,31021;156,92134;86,78288;75,13263;179,28107;81,8388;66,40639;92,74665;89,6651
90,779;81,5841;79,8652;72,6783;62,36282;66,2556;77,0419;70,47311;67,3682;69,50518;65,491;67,05066;65,12307;66,47996;95,4125;84,0238;139,4153;96,04436;218,26492;75,19476;67,36683;63,81485;63,7663;71,7113;71,20663;65,3932;65,49038;65,29275;71,55735;60,02831;89,5979;88,337;101,27416;156,65797;86,99368;75,20132;180,25787;81,74403;66,47141;92,74844;89,4489
90,8499984;81,1888;79,5054;72,1396;62,19204;66,1995;76,9707;70,48121;67,0758;69,41844;65,5224;67,08228;65,31376;66,57651;95,3559;84,12765;139,1736;95,74937;218,09264;75,22497;66,84605;63,82065;63,83526;71,71019;71,10098;64,92295;65,32983;65,08494;71,72658;60,13964;89,8301;88,0134;101,48668;156,6505;86,84391;75,00847;179,62125;81,70596;66,34136;92,65639;89,3104
90,921;81,1479;79,7485;72,4211;62,28537;66,3263;76,7046;70,40624;67,2214;69,52935;65,4997;66,7412;65,05873;66,56973;95,34018;84,04067;139,3278;95,64015;217,87865;75,23701;66,98535;63,80632;63,84805;71,47309;70,91327;65,0542;65,43806;65,22;71,65361;60,10289;89,9574;87,8314;101,5354;156,97179;87,09432;75,05983;179,86105;81,66446;66,39709;92,63122;89,3825
90,9919984;81,1648;79,8854;72,2518;62,33545;65,8622;76,814;70,28907;66,8378;69,38879;65,1944;66,80413;65,1449;66,49802;95,35839;83,94764;139,3909;95,72874;218,22997;75,13223;67,16587;63,88649;63,81123;71,47642;71,08727;65,21626;65,13106;64,9379;71,5489;60,17107;89,9319;87,8432;101,49752;156,85336;86,86512;75,02979;179,95628;81,64171;66,55443;92,48734;89,4247
91,0619984;81,2124;79,4643;72,2586;62,01417;65,8837;76,5023;70,2777;66,9404;69,49096;65,3087;66,50533;64,94146;66,50085;95,32928;84,36348;139,309;95,64919;217,84944;75,15061;66,91519;63,59363;63,70296;71,3126;70,78363;65,16418;64,99641;64,78066;71,53507;60,22643;89,528;87,6548;101,18443;156,6335;86,89395;75,11595;179,90207;81,6544;66,4299;92,52279;89,3812
91,133;81,0683;79,9227;73,2954;62,30442;66,8511;77,3891;71,0052;67,9246;69,25879;65,9467;66,83414;64,87287;65,9808;95,89768;84,94851;140,9069;95,20953;217,83995;75,21906;67,19073;63,67811;63,49641;71,10082;71,04904;65,27949;64,93229;65,04945;71,52381;60,23049;89,9252;87,6469;101,58112;156,3074;86,8787;74,78742;179,72137;81,40643;66,38636;92,42747;89,2967
91,2039984;81,5158;80,4549;74,002;62,3721;66,6471;78,2687;71,18886;69,0468;69,52488;67,0349;66,77541;64,39471;65,52965;96,62393;84,91779;141,8082;94,99209;217,35381;75,28348;66,84946;63,80818;63,08924;70,85169;71,66895;65,19288;64,69018;65,69062;71,71454;60,7939;89,8408;87,6508;102,30499;156,45564;87,18754;74,25771;180,66203;81,14073;66,86154;92,42032;88,6575
91,275;82,3005;80,3246;74,1671;62,38211;67,0827;78,7918;71,48526;69,817;69,81902;66,8146;66,71378;64,91538;65,53021;96,90678;84,60061;141,1036;94,67307;216,80424;75,14026;67,01839;64,22653;63,44899;71,1377;71,64857;65,14027;64,90254;65,34708;71,44291;61,01048;89,9897;87,8755;101,94841;156,32823;86,98623;74,37207;180,35849;81,17618;66,79071;92,13911;88,813
91,345;82,7918;80,3647;74,0411;62,59418;67,0647;78,5653;71,34033;70,1433;70,08958;67,2508;67,18813;65,01024;66,10898;96,92732;84,13804;140,7465;95,31252;216,94632;75,15885;67,18971;64,53039;63,3195;71,23156;71,42932;65,21519;64,81508;65,58395;71,64798;60,69461;89,966;88,0694;101,65674;156,21216;87,072;74,74428;180,27521;81,32686;66,40552;92,22788;89,3102
91,4159984;82,6936;80,0282;73,4979;62,18788;67,2211;78,2634;71,08904;69,3101;70,24111;66,7583;67,05486;65,46136;66,15302;96,67286;84,19515;140,0472;95,12687;216,76529;75,18293;67,7374;64,47382;63,54072;71,6817;71,39885;65,26993;65,16261;65,54602;71,43728;60,5989;90,0858;88,3492;101,32105;156,7701;87,19833;75,13832;179,905;81,71476;66,4299;92,34063;89,4494
91,487;82,3599;80,5374;73,6369;62,55119;66,7915;78,0962;70,80266;68,3757;69,9157;66,6461;67,00291;65,38273;66,28007;96,02178;83,81306;139,9129;95,57389;217,18501;75,02028;67,93529;64,41366;63,57722;71,65385;70,97638;65,39373;65,08823;65,51608;71,45033;60,29601;90,0723;88,3333;101,14512;156,52095;86,82251;75,22674;179,60782;82,07282;66,37213;92,3944;89,6575
91,5579984;81,515;80,2992;72,9114;62,29905;66,6526;77,3517;70,86124;68,0015;69,72375;65,9798;67,24201;65,34447;65,84698;95,76625;84,24361;139,7547;95,6636;217,36829;74,98753;67,77963;64,13192;63,73479;71,87576;71,18176;65,3932;64,90408;65,34287;71,38761;60,19734;89,6;88,6776;100,94801;156,55589;86,59163;75,33501;179,53505;82,00172;66,36836;92,58952;89,611
91,6279984;81,3249;80,0561;72,7094;62,16833;66,403;77,2819;70,62459;67,3674;69,62096;65,605;66,82285;65,20847;66,02202;95,5284;83,55863;139,3281;95,38358;217,31711;74,99219;67,80177;63,89106;63,56287;71,79297;70,84313;65,13231;65,00128;65,26081;71,6723;60,09398;89,8479;88,0307;100,94736;156,67015;86,7267;75,20358;179,51648;81,62981;66,30247;92,51847;89,4561
91,699;81,3578;79,9126;72,4138;62,14781;66,1429;77,1114;70,50974;67,4779;69,56267;65,666;66,82672;65,21889;66,24675;95,49375;83,98918;139,0901;95,60695;217,46716;74,96029;67,55177;63,72258;63,67613;71,98116;70,88226;65,15675;64,83329;65,17365;71,45187;60,29304;89,7883;88,0469;101,09692;156,48824;86,67944;75,06803;180,0486;81,63908;66,21277;92,33363;89,3553
91,7699984;81,5756;80,0272;72,6562;62,43415;66,1684;77,0636;70,48622;67,1007;69,3703;65,667;66,90868;65,38505;66,40598;95,35375;83,88274;139,2498;95,66261;218,01099;75,08682;67,38863;63,77792;64,01435;72,05176;71,19221;65,39586;64,74506;65,00133;71,68024;60,31853;89,6894;88,225;101,45324;156,67711;86,98196;75,0094;179,63028;81,72242;66,19536;92,46321;89,5012
91,841;81,405;79,8363;72,4865;62,09919;66,3599;76,8765;70,41569;67,3889;69,53788;65,6333;66,73766;65,30081;66,56239;95,25928;84,23583;139,183;95,50113;218,05818;75,18504;67,19039;63,65995;63,74072;71,75436;70,94645;65,49681;64,92844;65,28477;71,60317;60,09382;89,3028;87,8594;101,39498;156,73524;86,96912;74,97154;179,97559;81,62421;66,48621;92,64894;89,3726
91,911;81,2575;79,7719;72,4112;62,2128;66,3439;76,6877;70,27789;66,9894;69,31891;65,2776;66,9374;65,16866;66,37832;95,26661;84,00346;139,2581;95,57968;218,25519;75,13519;67,33549;63,7038;63,86459;71,67854;70,91093;65,39957;64,64555;64,99335;71,57271;60,16435;90,0089;87,8697;101,36951;156,52351;86,94624;75,12296;179,83247;81,66091;66,48476;92,36431;89,4462
91,9819984;81,0973;79,7454;72,2521;62,11972;66,0902;76,4176;70,27289;67,2124;69,15031;65,5517;66,71507;65,05216;66,53642;95,37625;84,02077;139,4155;95,76674;218,18378;75,05619;67,1216;63,40675;64,09454;71,46455;71,04832;65,75133;64,9864;65,15658;71,53917;60,06693;89,7904;87,8131;101,40021;156,47318;87,0919;74,95169;179,64566;81,45341;66,53788;92,50864;89,4206
92,053;80,9515;79,6001;72,4409;62,0711;65,9007;76,4992;70,20235;67,0045;68,99979;65,1885;66,7909;65,22488;66,70582;95,31286;83,98356;139,3345;95,52529;217,81123;75,21124;67,50681;63,59091;63,83775;71,62599;70,97223;65,534;65,02847;65,01242;71,64798;60,23628;89,755;87,7516;101,28109;156,38243;87,1347;75,0585;179,86032;81,38756;66,24905;92,27837;89,3105
92,1239984;81,0535;79,1484;72,3883;62,16003;65,8321;76,3253;70,30237;67,3414;69,25574;65,209;66,86544;65,06917;66,79729;95,51643;83,85721;139,3747;95,42879;217,96104;75,22011;67,14544;63,59807;63,80561;71,5592;70,82294;65,48087;65,18492;64,75294;71,30799;60,05708;89,5206;87,7202;101,27926;156,53442;86,92967;74,95645;180,15262;81,4884;66,38636;92,42597;89,2076
92,1939984;80,9608;78,9704;72,6525;62,19961;66,3484;76,5625;70,43438;67,2376;69,36156;65,1919;66,98257;65,16576;66,85658;95,50446;83,86716;139,0933;95,22549;217,93059;75,2706;67,27214;63,70282;63,74852;71,50997;70,85034;65,40436;65,34111;64,83855;71,5146;60,2319;89,9624;87,8871;101,33686;156,60539;86,81265;74,81085;179,65959;81,51629;66,49347;92,49598;88,9051
92,265;80,9343;79,752;73,3636;62,49353;66,4501;76,8149;70,8175;67,9415;69,79951;65,566;67,19264;64,84911;66,35008;95,66232;84,44829;140,8109;95,205;218,12309;75,43388;67,30415;63,77557;63,67332;71,33761;70,90065;65,24123;65,3742;65,34953;71,29417;60,14793;89,9475;87,5425;101,32563;156,77341;87,22382;75,04514;179,55849;81,75489;66,45225;92,68559;89,4768
92,3359984;81,3498;80,3208;74,0414;62,32714;67,0135;78,1708;71,42841;68,8951;69,78245;66,2695;67,35108;64,93354;65,79785;96,5891;84,91389;142,0602;94,96708;217,62572;75,40114;67,18324;63,72419;63,59626;71,29092;71,95583;64,91924;65,23929;65,38811;71,50461;61,10899;90,1989;87,6161;102,66;157,01004;87,42828;74,41231;180,69548;81,41797;66,66647;92,42076;88,8564
92,407;81,9836;80,3678;74,1943;62,32763;67,2812;78,6871;71,52033;69,4436;69,92789;66,8632;67,40045;64,82149;65,8594;97,04768;85,05972;141,8477;95,28115;216,92883;75,30841;67,36581;64,24184;63,43245;71,30579;71,7903;65,00266;65,85509;65,81548;71,76728;61,00203;89,6436;88,0837;102,15569;156,68875;87,21637;74,4127;180,80025;81,50486;66,63454;92,39916;89,0142
92,477;82,4248;80,5914;73,5282;62,29538;67,0406;78,9274;71,29524;69,8174;69,93256;66,8872;67,22104;65,23164;65,62225;97,17089;84,9048;140,7431;95,231;217,08813;75,07266;67,38998;64,60968;63,82527;71,56584;71,66264;64,88204;65,69146;65,831;71,58935;60,80422;89,9376;88,4679;101,68077;156,54308;87,28372;74,82198;180,79317;81,73751;66,60551;92,42866;89,2449
92,5479984;82,7939;80,3685;73,5613;62,50037;67,0807;78,5687;71,23974;69,2335;69,83689;67,0315;67,10519;65,51894;65,84641;96,63447;84,70618;140,1248;95,41551;217,23346;74,9643;67,54257;64,7232;63,84743;71,77255;71,30707;64,96706;65,71044;65,5733;71,70968;60,48256;90,0074;88,032;101,51698;156,48834;86,7466;75,02541;179,97217;81,71841;66,62671;92,57075;89,3989
92,619;81,9368;80,5897;73,098;62,38993;66,6717;78,1941;71,08768;68,6624;69,77859;66,7657;66,90416;65,35548;65,66403;96,09268;84,04067;139,6646;95,74442;217,10237;74,9981;67,21832;64,41638;63,88019;71,78031;71,09087;65,034;65,56937;65,59481;71,63671;60,30274;89,9408;88,2183;101,38584;156,52971;86,75442;75,19312;179,51208;81,83;66,32249;92,423;89,5859
92,6899984;81,547;80,2933;73,0884;62,24676;66,4622;77,7614;70,89439;68,0596;69,48832;66,2545;66,93192;65,13775;65,82609;95,74161;84,39809;139,3969;95,4651;217,30188;75,01627;67,11887;63,91119;63,84524;71,94998;71,23855;65,19501;65,53963;65,36372;71,56145;59,95981;89,7383;87,9732;101,02364;156,69464;86,73042;75,10351;179,55385;81,91335;66,54862;92,3868;89,587
92,7599984;81,7295;79,8286;72,7454;62,28219;66,417;77,5295;70,63268;67,7182;69,35934;65,9922;66,84866;65,48802;66,21513;95,65786;84,57983;139,2072;95,49435;217,66516;74,94719;67,16928;63,79829;63,9585;71,82178;71,09268;65,34378;65,55656;65,26702;71,54276;60,19062;89,6894;87,9349;101,08398;156,47029;86,80242;75,23216;179,5641;81,63736;66,18897;92,46693;89,5805
92,831;81,5803;80,1463;72,806;62,37967;66,3684;77,137;70,48776;67,5934;69,0843;66,0262;66,7838;65,24034;66,50028;95,39;84,26828;139,2719;95,51964;217,95131;75,11766;66,95606;63,96677;63,68924;71,90171;70,92715;65,4288;65,35881;65,24995;71,70456;60,19093;89,7759;88,1132;101,22218;156,37837;86,95702;75,1591;180,09303;81,54979;66,44354;92,36327;89,3403
92,9019984;81,4244;79,9976;72,6497;62,54581;66,3103;76,7558;70,72288;67,4527;69,15173;65,9473;66,53921;65,19204;66,25974;95,67089;84,40242;139,2535;95,48785;217,93958;75,03232;67,31744;63,80435;63,86178;71,75024;70,99964;65,65941;65,21262;65,03149;71,79288;60,00985;89,7709;87,6341;101,33556;156,61522;86,91888;75,24249;179,51306;81,72905;66,54572;92,60069;89,4709
92,973;81,6536;79,7147;72,7496;62,1852;66,3208;76,6297;70,50144;67,2961;69,12127;65,628;66,82542;65,3124;66,55449;95,47982;83,98312;139,3473;95,41085;217,76678;75,32277;67,39101;63,80262;63,66365;71,64657;70,98269;65,59139;64,91998;65,09115;71,56093;60,23737;89,9752;87,6581;101,35815;156,86607;86,80782;75,17922;179,8486;81,63279;66,48041;92,50298;89,4913
93,043;80,9452;79,5939;72,8397;62,36623;65,8992;76,4434;70,29524;67,4232;69,24111;65,3106;66,65828;65,13041;66,35855;95,37696;83,97274;139,684;95,46172;217,94257;75,29341;67,73842;63,59857;63,53697;71,60146;70,84403;65,36079;64,91306;65,02861;71,51229;60,24582;89,6294;87,6234;101,39289;156,68352;87,03237;75,29808;179,80879;81,49617;66,34282;92,27361;89,3975
93,1139984;81,0952;79,1212;72,5673;62,10066;65,9965;76,7456;70,24976;67,4104;69,33353;65,1277;66,74831;64,97759;66,72163;95,55;83,87971;139,4955;95,39149;217,72209;75,20384;67,74898;63,844;63,60811;71,52722;70,70213;65,49787;64,66068;64,99734;71,50691;60,33526;89,833;87,8798;100,9855;156,96826;86,93451;75,05533;179,72406;81,39819;66,61742;92,23846;89,244
93,185;80,6941;78,8258;72,4676;62,22795;66,1564;76,2901;70,10445;67,2441;69,29799;65,1262;66,77186;65,0852;66,66911;95,315;83,30463;139,1368;95,3241;217,9136;75,17342;67,61342;63,68046;63,65928;71,22349;70,5696;65,13549;64,60529;64,95343;71,30389;60,06693;89,8461;87,5099;101,02351;156,37944;86,88168;74,91794;179,56264;81,55745;66,19419;92,5079;89,1821
