Time;ROI1;ROI2;ROI3;ROI4;ROI5;ROI6;ROI7;ROI8;ROI9;ROI10;ROI11;ROI12;ROI13;ROI14;ROI15;ROI16;ROI17;ROI18;ROI19;ROI20;ROI21;ROI22;ROI23;ROI24;ROI25;ROI26;ROI27;ROI28;ROI29;ROI30;ROI31;ROI32;ROI33;ROI34;ROI35;ROI36;ROI37;ROI38;ROI39;ROI40
90,921;18,9941;20,1536;17,162;19,9504;16,1439;21,7316;18,4754;17,6658;35,037;19,4215;18,3366;97,5761;45,096;27,8559;37,2813;41,8028;59,9236;56,61623;18,13667;68,9891;15,92083;16,82496;55,0589;69,4784;17,8682;59,3311;12,09603;80,3692;38,9909;63,7043;65,0563;20,66837;38,87099;18,85433;17,61787;53,8586;21,17617;15,57997;24,65475;23,44418
90,9919984;19,3064;19,838;17,3792;20,1014;16,3524;21,3225;19,4105;17,0132;34,8424;19,538;18,524;97,0904;45,8007;27,7425;37,9628;41,8106;59,3161;56,30762;17,96705;72,8999;15,66218;16,78471;54,5717;67,7256;17,5473;57,0364;12,13418;79,7686;38,9995;63,0564;65,0603;20,50222;39,13243;18,80968;17,33197;53,9258;20,87218;15,12743;24,69601;23,2422
91,0619984;19,448;19,9983;17,1391;20,701;15,6256;20,7062;19,9235;17,0743;33,8594;19,8754;18,2365;97,3752;45,419;27,3602;38,4976;41,8871;59,8957;55,55905;17,66709;75,0473;15,50704;16,5298;54,0644;65,1953;17,7545;55,3986;12,31759;79,6375;39,3579;62,9177;64,8;20,1139;39,16225;18,70977;17,65136;53,8835;21,36515;15,34717;24,89648;23,39711
91,133;24,662;22,9519;25,2302;24,3655;27,796;38,7065;34,0422;37,3474;39,3656;32,0579;24,1765;96,3188;45,2247;29,1311;36,7577;41,2072;58,7831;55,58452;17,00486;76,4217;15,55447;16,84805;54,6622;67,6399;16,9777;53,7445;12,22843;79,1843;39,5909;63,0103;64,47;20,2773;38,70372;18,96186;17,64262;53,5621;21,178;15,46763;24,4087;23,16844
91,2039984;23,5891;22,9432;24,1643;23,9912;24,5318;35,5473;31,1468;35,6767;36,6285;36,181;22,9061;96,0514;45,8543;28,8545;37,4067;41,0466;58,5322;54,84794;16,906;77,5106;15,04335;16,71076;55,4345;71,0608;16,2242;51,3132;11,95897;78,6764;40,2124;63,1092;63,9656;20,21643;38,02939;18,52409;17,40569;53,9292;20,61655;14,8328;23,77748;22,90767
91,275;22,7813;22,2083;23,0235;23,6259;22,5539;32,1286;28,4935;31,5756;36,0597;32,9829;21,8467;96,7158;45,4224;29,0936;36,8048;41,3934;58,7061;54,74007;17,15061;78,9179;15,24543;17,02153;56,8913;72,4508;17,4038;48,931;11,99401;78,9949;39,8172;63,8383;63,8947;20,01358;37,99925;18,47461;17,29861;54,0991;20,53858;15,18258;23,73235;22,85212
91,345;22,4526;21,9767;21,5786;23,3355;21,3544;28,242;25,7098;27,7552;36,4237;29,147;20,4124;97,3709;45,3845;28,5298;37,0325;41,8573;59,6711;55,69963;17,624;80,1839;15,90724;17,12512;58,1485;71,3969;17,4166;49,0131;12,0397;79,7064;39,6891;63,4181;64,2883;20,20611;38,48611;18,72205;17,227;54,4681;21,11936;15,27257;23,94802;23,24364
91,4159984;22,4075;21,2316;19,9419;22,2636;20,4922;26,7364;23,3972;25,9687;36,2635;26,9651;19,0975;98,1862;45,3676;28,7852;38,7122;42,1618;59,001;56,29538;18,00634;84,6911;16,15736;17,0312;60,9016;68,9077;18,4633;47,8202;12,01264;78,2419;39,2776;63,7801;65,291;20,22009;38,96901;18,1827;17,46049;54,3829;21,43546;15,44238;24,73041;23,37349
91,487;21,1032;21,3507;19,4616;21,4781;18,606;24,6989;21,7092;23,0622;35,2476;23,772;18,3863;97,4113;46,083;28,3448;38,7006;42,0049;60,3621;56,66542;18,17195;91,6843;16,30731;17,73947;62,5902;68,3397;18,3778;46,8456;12,16877;79,765;38,9665;63,5404;65,225;20,31139;39,05601;18,76558;17,54798;53,9023;21,29839;15,55007;25,049;23,8642
91,5579984;20,0354;20,8784;18,5673;20,7073;17,801;23,9088;20,8175;20,301;33,9492;21,7807;17,6079;97,9985;45,1717;27,7511;38,5868;42,1746;59,9411;56,98827;18,25074;96,2956;16,47456;17,81435;65,3308;68,255;18,7046;45,81;12,2668;79,4273;38,9892;63,622;65,2776;20,44318;39,15188;19,27051;17,31913;53,4249;21,04116;15,51263;25,20599;24,01389
91,6279984;19,8972;20,5402;17,7737;20,268;16,8271;23,5298;18,942;18,6726;32,5905;21,1128;17,322;96,9061;45,5003;27,9441;37,4141;41,7714;59,6612;56,62846;18,11407;94,4043;16,44392;18,47457;66,6326;67,2815;19,2205;44,7215;12,32003;80,2768;39,3972;62,4326;64,9671;20,36808;38,90797;18,61135;17,55764;53,5104;21,11901;15,52656;24,93625;23,94896
91,699;19,8036;19,8777;18,1487;20,1815;16,9504;22,9685;18,7666;18,2395;31,6498;20,3262;16,5886;97,2164;45,616;27,8259;38,63;41,4666;59,6527;56,60899;17,90389;91,3696;16,34993;18,40187;66,6455;67,2014;18,6392;43,8597;12,24307;78,4795;38,7387;63,4535;65,0612;20,343;38,51112;18,58846;17,58107;53,0923;21,15571;14,99274;24,98064;23,60307
91,7699984;19,3616;20,2665;18,0521;20,216;16,4216;22,0729;17,9505;17,6533;30,5728;20,1009;16,7064;97,5251;45,2191;27,427;38,5785;41,4609;59,7745;56,201;18,06274;89,8372;16,14847;18,2131;66,3036;69,3118;18,0266;43,3498;12,2016;79,587;38,8519;63,4858;64,8244;20,19044;38,52052;19,0426;17,40755;53,5136;21,48634;15,26473;24,21805;23,73598
91,841;19,5099;20,6221;17,3755;19,926;16,389;21,6626;18,6722;17,5111;30,1198;20,5181;16,5189;97,2767;45,5912;27,6868;37,225;42,254;59,4582;56,53708;17,91719;85,8283;15,86537;18,46864;64,9872;69,6695;17,4155;43,1898;12,00399;80,9893;39,0615;63,5447;64,4466;20,36677;38,65808;18,73916;17,75844;54,3392;21,11684;14,99419;24,80801;23,87809
91,911;19,1732;20,4267;17,3333;20,9643;16,3479;21,4941;18,3935;17,1392;28,8531;21,5673;16,3769;97,2282;45,3507;27,75;36,9836;41,4124;59,755;56,78053;18,17765;81,4806;15,62191;18,37566;63,4348;69,3531;17,6031;44,5848;12,09293;79,3564;38,8935;63,8011;64,5823;20,50784;38,82524;18,90995;17,37432;53,9683;21,08426;15,21422;24,88114;23,32245
91,9819984;18,8019;20,0982;17,3665;21,4083;16,0195;21,4415;19,6934;16,9891;28,5814;22,0729;16,5205;96,6148;45,3947;27,687;38,4911;42,0808;59,5184;56,85918;17,92755;79,4258;15,58189;18,18565;62,5532;69,603;16,4506;51,2136;12,40342;79,7588;38,6122;62,7106;64,5449;19,9872;38,972;18,66121;17,44778;54,1099;21,04767;14,96488;24,59026;23,53724
92,053;19,2457;20,4594;17,288;20,7557;15,9494;21,0355;20,1839;17,2946;28,0091;22,5807;16,4408;97,2929;46,3727;27,7098;37,5651;41,9394;59,8214;56,19176;18,10245;76,1172;15,54113;17,93073;61,8023;67,897;16,0048;58,2873;12,09847;78,6444;39,0331;63,6418;65,2088;20,05447;39,17091;18,78009;17,28723;53,4711;20,87573;15,47083;24,43044;23,46637
92,1239984;19,2575;19,8408;17,431;21,3975;15,8155;20,9398;20,4962;17,135;27,7961;22,8421;16,0865;96,8991;45,1903;27,7389;38,2635;41,5356;59,6909;56,96754;17,99894;75,2977;15,40242;18,24212;60,2194;66,394;16,0345;62,1239;12,15192;78,8405;38,7586;63,5298;64,4645;20,53501;38,41064;19,00502;17,50788;53,7995;20,73763;15,13933;24,63241;23,53273
92,1939984;19,3257;19,5911;17,2948;22,4637;16,1253;20,2423;20,4562;17,5568;29,6569;22,1274;16,5479;97,3968;45,1937;27,7591;37,7932;41,7448;59,4285;56,72409;17,63836;76,7054;15,27372;18,00936;59,2934;67,4809;15,8762;64,4801;11,9929;79,0084;39,1334;63,1791;65,4146;20,18404;39,10432;18,89321;17,4859;53,7187;21,01178;15,26299;24,73682;23,4752
92,265;25,5238;23,8116;25,2138;23,3496;28,2316;38,1635;33,8289;35,854;42,3;28,4237;25,7102;96,9654;45,4122;29,0109;38,2151;41,684;59,0502;56,23945;17,86164;79,1444;16,11215;18,02559;58,0916;68,4778;15,8491;67,8979;12,19849;79,5914;38,8708;63,7021;64,8338;20,20428;38,60389;18,75051;17,41257;54,139;20,96376;15,24122;24,99583;23,62759
92,3359984;23,8597;23,0265;24,3098;22,7894;26,0907;36,2386;31,1958;36,3659;43,5694;32,1885;25,476;96,0452;45,0994;29,1709;37,0597;40,8482;59,3077;55,76704;17,26067;82,1274;16,59918;17,03027;57,5598;72,3447;15,9888;68,0046;12,23642;78,6695;40,2583;63,9933;64,1361;20,43117;38,11084;18,06009;17,55566;53,6027;20,93426;14,98781;23,95547;22,99387
92,407;22,9448;22,9916;22,277;22,2688;22,9278;31,9043;27,7786;32,123;40,0477;30,2215;23,6641;96,052;46,0576;28,9646;37,206;41,2325;59,2071;55,80549;17,48395;85,2013;16,5163;16,95445;58,5231;72,4057;16,9479;68,8492;12,07097;78,9703;40,1099;63,5731;63,7616;20,22126;38,37217;18,54828;17,47929;54,3873;20,97828;15,28012;23,94147;23,39729
92,477;22,7269;22,4368;21,6004;22,2292;21,5674;29,5273;25,3841;29,2026;36,6267;28,1676;22,1484;97,8139;45,1965;28,788;37,0753;41,5609;59,0612;55,94757;17,75264;85,9455;16,86981;17,15382;60,4319;71,0171;17,7689;68,497;12,58483;79,0013;39,2824;63,5933;63,839;19,77847;37,94559;18,46437;17,31569;53,8217;21,30479;15,46125;24,19348;23,44797
92,5479984;22,3624;21,7757;20,0654;21,3513;19,9734;27,8815;23,4795;25,9329;33,194;26,5607;20,8729;97,6171;45,9125;27,8757;37,1735;41,7616;59,4205;55,70837;17,98838;84,5439;17,01705;17,36256;61,1502;69,4257;18,4176;68,1398;12,33644;78,8648;38,8236;63,6372;64,3696;19,98524;38,9099;18,74344;17,43322;54,3126;20,89734;15,8328;24,77808;23,48476
92,619;21,0485;21,3107;19,2538;21,2028;19,4782;25,5442;21,7815;22,6673;30,9378;24,8533;19,3237;97,5433;44,288;27,8798;37,5392;41,8225;60,2872;56,22647;18,25855;81,2902;16,3566;17,58003;62,409;67,3053;19,0946;65,9084;12,43846;80,1534;38,6291;64,0145;64,4779;20,2001;38,93512;18,65228;17,3959;53,6315;21,0056;15,20464;24,91436;23,30586
92,6899984;20,4711;21,0488;19,1883;20,9721;18,1509;23,6981;20,2083;20,602;28,5879;24,0872;18,04;97,5114;45,8436;27,9559;37,9732;41,4879;59,8471;56,76455;18,07245;80,0371;16,03693;18,23151;62,757;67,4147;19,2306;64,7348;12,25371;80,2442;38,3318;63,0727;64,5659;20,49739;38,91107;18,44819;17,41284;53,7661;21,2905;15,6894;25,03143;23,66492
92,7599984;19,5453;20,7739;18,0694;20,9267;17,6997;22,334;19,5038;19,7575;27,483;23,0246;17,2911;97,7948;44,8628;27,8271;38,0567;42,1845;59,7992;56,54082;18,37072;77,8927;15,73814;18,03869;62,6307;67,5974;19,5165;61,8864;12,40652;80,1139;38,522;63,8982;64,6429;20,46343;38,94998;18,97209;17,3824;53,811;21,22831;15,19042;24,89931;23,48765
92,831;19,5209;20,4594;17,9128;21,2199;16,6441;21,0298;19,6917;18,685;25,6793;22,5713;17,0255;96,4442;45,5692;27,3345;38,1618;41,5774;59,323;55,82147;18,24187;77,1134;15,55324;18,20686;63,3072;68,6682;18,7896;59,2136;12,44378;80,2647;38,4489;63,4532;64,376;20,31766;38,88873;18,91237;17,15539;53,4564;21,53355;15,50044;25,06166;23,98611
92,9019984;19,2857;20,3396;17,9037;22,0909;16,5679;21,1595;20,0486;17,7903;25,4144;22,5109;16,8164;96,9272;45,8272;27,4248;38,1324;41,6064;59,6298;57,02497;18,02852;79,6625;15,16984;18,09454;62,5074;69,1221;17,8587;56,5147;12,14793;79,615;38,906;63,8496;64,7001;19,93913;38,70682;18,85563;17,45175;53,5819;21,15434;15,70827;24,67143;23,50983
92,973;19,6443;20,2752;17,7276;21,9653;16,8306;21,5687;20,0983;17,4911;27,6189;22,2673;16,7509;96,4979;45,4585;27,2148;37,5353;41,5464;59,5685;56,06841;18,45944;85,8069;15,33794;18,27208;61,1306;69,1188;17,8007;54,8864;12,28698;79,3607;39,0452;64,3766;65,0277;20,11181;38,92272;18,66474;17,44461;54,053;20,78164;15,49898;24,76378;23,81515
93,043;19,0628;19,2487;17,2084;22,0147;16,6942;21,6849;19,8609;17,2871;28,598;22,0564;16,1342;96,717;45,1129;27,4418;37,1553;41,9666;59,463;55,60924;17,99176;90,2159;15,30212;18,08674;59,6872;68,5499;16,8177;52,406;12,18186;80,3597;38,5726;63,2333;64,0344;20,30564;38,44228;19,05991;17,52111;53,9153;21,08826;15,7643;24,61349;23,41623
93,1139984;19,6528;19,7931;17,4228;21,5209;15,9799;21,1936;20,2604;17,5926;29,727;21,919;16,1065;97,2044;45,1158;27,568;37,7322;41,4887;59,2827;55,75955;17,70807;90,1775;15,18701;17,80686;59,1827;67,9825;18,2035;50,0413;12,07452;79,3554;38,5265;64,6018;64,7513;20,29049;38,72574;19,00726;17,40887;54,156;20,96021;15,54369;24,4364;23,36537
93,185;19,233;19,7005;17,3747;21,7229;16,4351;21,2802;20,0073;17,731;30,3262;21,2526;16,9793;96,4712;46,1683;27,3279;37,9905;41,7657;59,7034;55,53658;17,98395;89,7296;15,44145;17,76443;58,3851;68,0258;17,7683;48,1959;12,27767;79,3387;38,271;63,6486;64,4444;20,28553;38,4534;18,57805;17,44116;53,1443;20,9944;15,27925;24,34138;23,2119
93,2559984;19,0291;19,434;17,2741;21,2394;16,2677;22,0422;20,1511;17,0441;30,4641;21,5252;17,677;97,1043;44,7979;27,2355;36,9567;41,2336;58,7368;56,02672;17,98247;88,6236;15,73654;18,01841;56,7942;67,5359;18,4851;46,3191;11,95409;78,7839;38,3873;63,6507;65,0938;19,96643;38,28762;18,2333;17,58306;53,6347;21,15079;15,28911;24,39112;23,26619
93,3259984;19,7897;19,2114;17,1999;20,816;15,9348;21,0799;19,9169;17,5273;30,9263;21,2707;17,7941;96,0779;45,7278;27,3132;37,8628;41,6257;59,016;56,20974;17,98099;87,6383;16,0163;17,88612;55,3701;67,5941;18,4564;45,4183;12,21025;78,8912;38,4752;63,2535;64,8231;19,95781;38,76934;18,52949;17,34216;52,9595;21,12839;15,20203;24,75365;23,11939
93,397;24,842;23,6757;24,6834;21,0129;27,3524;37,7161;33,7279;35,1867;40,1686;27,866;24,454;96,5386;45,428;28,9786;37,4137;41,1383;58,1639;55,46741;17,67892;88,4659;16,18911;17,57192;54,4486;69,5541;18,4384;43,2947;12,15391;77,9818;38,6346;63,3798;64,5571;19,72897;38,26966;18,496;17,58835;53,1382;21,26203;15,49753;23,90974;23,7055
93,4679984;23,7585;23,8248;23,6653;22,1236;25,6331;35,5301;30,4138;35,6134;40,651;32,2583;23,7251;95,4608;44,6533;28,8425;36,939;40,6296;57,8853;55,12859;16,83143;87,1025;15,95232;17,49516;52,9699;72,9798;17,9867;42,1031;11,77645;77,5975;39,5503;63,061;62,642;19,94775;38,23151;18,18884;17,20265;53,7558;20,49045;15,13788;23,56777;22,74409
93,539;22,6764;22,5984;22,3937;22,2829;22,8667;32,1612;27,7277;32,2271;39,2092;30,6156;22,5176;95,5881;45,2338;28,5466;36,5232;41,2308;58,2242;54,78077;17,09675;86,2534;15,91724;16,72512;52,6687;72,6859;17,3066;41,7004;12,1446;77,172;39,7263;63,8457;62,7693;19,58229;37,72328;18,25191;17,42647;53,4737;20,81399;15,23628;23,47274;23,17205
93,609;22,099;21,9781;21,2611;21,7642;21,6892;28,6545;24,9119;28,5556;37,5728;27,6922;20,6505;95,8555;45,8221;28,0634;37,5357;40,2664;58,8105;56,14782;17,1016;82,2016;16,11252;17,01716;52,8256;69,7694;17,8209;41,1808;12,33001;79,1807;39,0921;63,8642;63,9836;20,0657;37,81702;18,21991;17,40093;53,495;20,77604;14,99826;24,3871;22,74662
93,6799984;22,0961;21,9077;20,5013;21,3386;20,1268;26,8849;23,0004;26,2143;35,209;25,3181;19,7644;96,6963;44,9017;28,3289;38,0861;41,3178;58,7109;54,82572;17,72835;80,5889;15,97196;17,58284;54,5057;64,9472;17,4447;42,3509;12,10002;78,4954;38,6461;63,6858;64,2402;19,99856;38,46355;18,80149;17,23216;53,2632;20,88945;15,23396;24,42061;23,56537
93,751;21,8175;20,4887;19,0365;21,4427;18,8165;25,1595;21,3064;23,1271;33,9273;23,266;18,4982;97,444;46,0401;28,0212;37,7079;41,8888;59,1286;55,88564;18,23722;77,3828;15,8855;17,34665;57,6583;63,712;18,3119;47,7371;12,08472;78,8382;38,9618;63,4443;63,8843;20,05969;38,49231;18,98251;17,59801;53,2652;20,92192;15,52221;24,48034;23,12552
93,8219984;20,504;21,2494;18,4381;20,6614;17,9529;24,3362;19,5234;20,092;32,4763;21,9623;17,6967;97,0611;45,4816;27,7602;38,0441;41,9548;59,3025;56,44195;18,28644;74,9717;15,64834;17,75101;60,3716;66,7643;19,4155;52,8448;12,20071;79,2565;38,902;64,894;63,6542;20,45663;38,37473;18,9574;17,12363;53,5502;20,87927;15,3193;24,13584;23,44202
93,893;19,9654;19,8102;17,742;20,9572;17,3539;22,2164;19,0545;18,516;30,7792;21,2178;16,9297;96,3304;44,8707;27,4682;37,9403;41,6331;59,5593;55,55805;18,00465;70,7711;15,38871;18,12605;61,6068;72,8799;19,0627;56,4101;12,14926;79,3223;38,3725;64,4723;64,6782;20,15543;38,76764;18,52558;17,50271;53,6063;21,28375;15,65428;24,9294;23,85573
93,963;19,3932;20,1661;18,311;20,441;16,6236;21,3936;18,3602;18,1588;29,52;20,7445;16,7393;96,6341;44,4054;27,41;37,7572;41,2714;58,6366;55,81598;18,10139;67,797;15,45047;18,74259;63,8188;71,5444;19,2109;59,2247;12,05567;78,5143;38,7809;64,0475;64,4795;20,36168;38,61522;18,63628;17,5914;53,6999;21,01246;15,56546;24,38993;23,49035
94,0339984;19,7097;19,7311;17,4432;20,2834;15,9178;21,8987;18,2272;17,602;29,1641;19,591;16,2349;97,431;45,2676;27,152;37,7352;41,501;58,7399;56,06167;17,8703;65,1485;15,06806;18,41154;64,6654;67,7701;18,3571;61,3155;12,01064;78,8751;38,1855;64,0993;64,2673;20,13218;38,61789;18,27907;17,31873;53,9746;20,87013;15,59652;24,5782;23,6954
94,105;19,1159;20,2344;17,8309;19,8634;15,9263;21,7459;17,9717;17,4968;29,896;19,6751;16,2372;96,3727;43,8363;27,3427;37,2596;41,46;59,0121;55,53358;17,70342;67,314;15,28335;18,29735;66,5565;66,0123;17,907;63,4878;11,79153;79,2396;38,7234;63,666;64,7075;19,97022;38,58829;18,66381;17,44897;53,1734;20,95118;15,22148;24,23831;23,69883
94,1759984;18,7632;20,0432;17,691;20,1925;16,214;20,7268;17,6967;17,3844;31,4469;19,7751;16,0803;97,0394;45,5438;27,0573;38,0995;41,4698;58,9068;56,43171;17,76722;78,171;16,12969;18,85991;65,8865;64,1626;17,7083;64,4445;12,0244;78,2888;38,7034;63,7369;63,9157;20,02586;38,6118;18,83293;17,34864;53,4176;20,84841;15,30653;24,32291;23,60721
94,2459984;19,3978;19,7287;16,8813;19,9377;16,204;20,7445;17,8961;17,5949;33,7282;19,2776;15,9348;96,3955;44,7064;27,8516;37,363;41,4688;59,1775;55,85468;17,95818;92,7759;16,15526;19,01311;65,7086;66,5326;17,3177;65,7058;12,01419;78,4201;39,2358;64,744;64,8974;20,20259;38,29436;18,53693;17,24024;53,7262;20,94913;15,04122;24,33616;23,55527
94,317;19,4244;19,6489;17,4112;20,5732;16,3885;20,751;18,6795;16,6526;35,8007;19,8081;16,5292;95,7979;45,122;27,543;37,2549;41,5233;58,8453;56,41473;18,0695;95,7224;16,32213;18,68612;65,7483;70,0627;16,2928;66,1298;11,82413;78,1961;38,6158;63,7684;64,1525;19,80982;38,62313;18,66977;17,32892;53,7541;20,90568;15,15878;24,14656;23,35347
94,3879984;19,2773;19,722;16,9334;20,7967;15,6857;20,6289;18,9218;16,9842;35,5082;20,7763;16,5308;96,0232;44,7487;27,115;38,0744;41,2217;59,2122;56,04844;17,51584;97,2119;15,94454;19,0365;65,0364;70,7721;16,5165;66,593;12,09847;78,1697;38,4039;63,6383;64,656;19,98576;38,43491;18,7507;17,50682;53,6515;20,86727;15,44006;24,81754;23,58142
94,459;18,89;19,341;17,4948;20,8883;16,2461;21,1162;19,5375;17,341;34,5121;21,7651;18,0032;96,507;44,9119;27,1646;38,0013;41,4523;59,7389;56,2;17,80334;96,0879;15,81423;18,74852;63,8473;69,8211;17,0138;65,653;11,97716;78,7509;38,422;63,4362;64,8061;20,09966;38,54681;18,51795;17,30483;53,211;20,56431;15,14311;24,25722;23,4413
94,529;24,8361;23,6061;25,0954;23,0941;26,9098;37,583;33,0347;36,3697;38,8594;31,0193;25,4321;95,5993;44,7984;28,6073;36,3206;40,3328;58,6134;55,71461;17,52577;93,373;16,03483;18,44118;62,8557;68,5471;17,729;64,2588;12,15059;78,5742;38,6727;63,5883;64,9437;20,13571;38,37152;18,83926;17,63971;53,5878;21,12336;15,29608;24,47587;23,91776
94,5999984;23,8019;23,3595;23,3653;22,8453;24,5193;35,1365;30,3425;34,6598;36,7906;34,7794;24,5915;94,6702;45,4641;28,602;37,7092;41,2917;57,9691;55,11061;16,59654;91,4097;15,62092;18,14197;60,6424;68,469;17,6142;62,3108;12,00111;77,2499;40,3628;64,2227;63,6633;19,81374;37,53014;18,27144;17,36995;53,2171;21,12004;15,32598;23,31933;22,98377
94,671;22,7362;22,4152;22,1022;22,4623;22,7855;31,175;27,6866;31,1279;34,3652;30,7215;22,6299;95,24;44,5432;28,7107;37,0792;40,4399;58,5052;54,71685;17,03549;86,8151;15,39834;17,55819;59,8883;69,3779;17,6823;61,8079;12,12841;77,7353;39,4625;64,5475;63,5321;19,73994;37,8307;18,38809;17,16466;53,4523;20,86395;15,20116;23,61186;23,07611
94,7419984;22,1075;21,6977;21,3662;22,4667;21,2411;28,8872;25,0597;27,6024;32,6925;27,8174;20,8819;96,1662;44,7493;28,1239;37,1562;41,5762;58,9813;56,04569;17,37664;81,7602;15,87031;17,99688;57,7107;70,3026;18,7067;59,7286;12,45154;79,1672;39,5606;63,8259;63,3403;19,84104;38,26785;18,62716;17,39603;54,1267;20,90911;15,52598;23,98183;23,24689
94,8119984;22,0383;21,7335;20,2285;21,8986;20,0461;26,9133;23,0863;25,2652;30,8663;24,752;19,7041;96,637;45,022;28,1141;38,1722;41,3418;58,8103;55,73733;18,09231;80,0238;15,72789;17,6546;56,4167;68,6762;18,237;58,365;12,26103;78,8454;39,1969;64,1202;63,7187;20,13336;38,5979;18,60223;17,52442;54,0772;21,07203;15,52017;24,13435;23,40793
94,883;20,3869;21,0146;19,1572;21,2575;19,1163;24,5954;21,036;22,6066;30,4406;22,8776;18,5037;95,9565;45,2897;28,1045;37,9148;41,9204;59,087;56,04769;18,24081;80,4489;15,3503;17,90484;56,4489;68,7351;18,1998;56,3252;12,06498;79,5607;38,6877;65,1695;63,6773;20,07772;38,78816;18,60614;17,3096;53,8896;21,09843;15,37533;24,69362;23,57854
94,9539984;20,1479;20,6938;18,3639;21,0122;17,5784;22,9769;19,6566;20,4794;31,6837;21,3312;17,3308;96,3192;44,7922;27,8284;37,5941;41,9801;59,3353;55,91785;18,23828;78,3168;15,25568;18,07769;54,666;69,5864;18,2428;54,7192;12,48813;78,7657;38,3966;64,6507;63,7403;20,23289;38,86992;18,44335;17,28723;53,632;21,12713;15,72308;24,64924;23,87087
95,025;19,2263;20,6329;17,9201;20,6716;16,9885;22,4209;18,6645;18,7001;31,7408;20,4087;16,7283;95,5371;45,0683;27,463;37,9913;41,5305;59,1862;55,27141;18,13857;76,346;15,23505;17,77691;53,8276;68,744;18,0553;52,6917;12,3289;78,043;38,1559;65,2713;63,6968;19,7867;38,76122;18,82567;17,36519;54,1006;21,01578;15,43454;24,62943;23,41569
95,095;19,7155;20,3389;17,497;20,355;16,6246;21,5267;18,4479;18,2052;32,9407;19,5467;16,7012;96,0394;46,2355;27,5145;37,1631;41,2068;58,5273;55,50487;18,37389;74,6597;15,70887;17,76474;53,5733;67,7852;17,3321;52,4773;12,32779;77,7163;38,5156;64,8716;64,3035;20,01437;39,04949;18,56856;17,75367;53,156;20,93415;15,58578;24,3375;23,46114
95,1659984;19,2996;19,821;17,9997;20,1588;16,3504;21,2068;18,5329;17,7857;33,0711;19,4202;16,7331;95,9737;46,6104;27,265;37,5634;41,802;59,9147;56,12434;18,04753;72,6563;16,02878;17,73697;53,3085;67,8987;16,9474;50,4991;12,01663;78,8835;38,6788;65,0195;65,2043;20,23106;38,69164;18,91777;17,28432;52,9849;21,17469;15,56226;24,71507;23,36303
95,237;18,8719;19,7562;17,3401;20,44;16,0887;20,9215;18,6585;16,9302;33,366;19,2651;17,4956;96,4165;44,9785;27,0702;37,1874;40,7223;59,0016;56,03945;18,26489;72,2207;16,06546;17,73136;54,6149;68,2063;17,0303;49,7758;11,90175;78,2343;38,3597;64,3947;63,94;20,08647;38,66225;18,76632;17,44355;53,3812;21,08632;15,24935;24,4726;23,46456
95,3079984;19,2377;19,5806;17,1201;20,398;16,2481;21,7392;18,1943;16,8106;33,6504;19,071;17,3979;96,2651;44,2219;27,1925;37,3617;41,0464;58,3933;55,74407;17,67153;77,8842;15,82559;17,83588;55,654;67,6895;17,0893;48,5496;12,1151;77,9173;38,6682;64,6372;64,3903;20,02939;38,47296;18,63498;17,19974;53,5028;20,97428;15,31437;24,03321;23,52498
95,3779984;24,2726;22,1999;22,9822;22,1141;25,0581;30,7389;26,4182;21,8597;34,5564;19,633;21,4827;95,6123;44,24;27,6332;37,2666;41,774;58,6293;55,8387;18,16096;89,3764;16,19244;18,11264;57,3219;66,5537;17,4442;46,5466;12,09958;78,9401;38,3401;63,5865;63,8289;19,97322;38,1041;18,68298;17,30258;53,6835;20,85789;15,4148;24,17099;23,21334
95,449;23,8618;23,0425;24,1781;22,8769;25,4035;35,8551;33,0152;36,1886;38,9177;33,8414;24,5831;95,0881;44,6471;28,5127;37,1748;40,2456;57,3073;54,62247;16,86565;97,5375;15,81015;18,02028;59,2197;68,8552;18,3162;45,8789;11,83588;78,1792;39,4525;64,006;63,1452;19,46957;37,80665;18,24595;17,11568;53,8103;20,77318;15,48273;23,86506;22,92155
95,5199984;22,7307;22,3103;23,1906;22,1258;22,9815;31,9665;29,1343;32,9868;36,587;33,0464;22,6715;95,0185;44,3868;28,5005;36,7888;40,3851;57,6834;54,60699;16,94212;98,5978;15,75766;17,46178;62,7756;70,0774;18,0393;44,3403;11,97427;77,1928;39,0711;64,6199;62,8274;19,82132;37,18074;18,08279;17,18147;53,0713;20,68869;15,06792;23,49211;22,64869
95,591;22,6043;21,8596;21,7329;22,1412;21,4742;28,7622;26,6013;28,2663;35,5929;30,2617;20,8128;96,0835;45,2197;27,682;36,5837;40,7136;57,2188;55,11186;17,24504;97,5484;15,89933;18,41872;64,5779;71,203;18,2295;43,8684;12,1069;78,1554;39,6441;65,0128;63,6107;19,77534;37,58786;17,98884;17,32879;53,7045;20,7662;15,38839;24,04453;23,02146
95,661;21,7615;20,8074;20,0813;22,1341;21,0832;27,1275;23,9979;25,6711;34,4254;27,2424;20,1175;95,5551;44,2998;28,3141;37,0325;41,4604;58,7227;55,50087;17,5452;95,6516;15,80534;18,21217;65,2678;70,8233;18,8778;44,2026;12,14748;78,1961;38,906;63,7543;63,6795;19,77403;38,39055;18,26679;17,27426;53,9922;21,0559;15,20494;24,06956;23,41335
